iid,gender,age,ageQuartile,race,white,field,discipline,income,incomeQuartiles,from,fromRegion,fromUSA,tot_rounds,round_num,pid,age_partner,race_partner,same_race,request,request_partner,match,like,prob_yes,like_partner,prob_yes_partner,attractive,sincere,intelligence,fun,ambitious,shared_interests,attractive_partner,sincere_partner,intelligence_partner,fun_partner,ambitious_partner,shared_interests_partner,attractive_self,sincere_self,intelligence_self,fun_self,ambitious_self,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,sports_num,tvsports_num,exercise_num,dining_num,museums_num,art_num,hiking_num,gaming_num,clubbing_num,reading_num,tv_num,theater_num,movies_num,concerts_num,music_num,shopping_num,yoga_num
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,2,235,23,WhiteOrCaucasianAmerican,y,n,n,n,6,4,3,2,7,6,6,5,4,4,2,6,8,4,8,3,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,8,2,7,7,9,7,8,6,6,5,4,6,9,3,9,5,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,4,237,34,WhiteOrCaucasianAmerican,y,n,y,n,6,4,7,7,7,8,6,6,,,6,8,9,8,10,,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,5,238,27,WhiteOrCaucasianAmerican,y,n,y,n,5,5,7,8,6,7,6,6,6,4,8,9,10,9,10,8,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,6,239,34,WhiteOrCaucasianAmerican,y,y,y,y,7,,8,6,6,8,8,6,5,3,7,6,9,8,7,7,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,8,3,6,4,8,7,8,7,7,4,5,7,6,5,6,3,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,8,4,6,4,9,8,7,7,6,4,4,7,10,7,8,5,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
245,m,32,oldest,WhiteOrCaucasianAmerican,Y,Philosophy,humanities,,,Massachusetts,NorthAmerica,Y,9,9,242,26,LatinoOrHispanicAmerican,n,n,n,n,7,2,3,4,9,8,8,7,7,6,3,2,6,2,2,7,5,7,8,6,7,low,low,low,low,moderate,high,moderate,high,moderate,high,low,moderate,moderate,moderate,low,low,moderate,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,1,234,22,Other,n,n,n,n,5,5,4,1,3,6,7,,,,4,8,7,5,6,2,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,2,235,23,WhiteOrCaucasianAmerican,y,y,n,n,4,3,3,2,6,3,5,5,,4,3,7,5,4,4,4,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,4,3,6,6,2,3,,2,,4,4,7,5,5,7,7,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,4,237,34,WhiteOrCaucasianAmerican,y,n,n,n,5,3,3,2,3,7,7,4,,5,2,6,5,2,3,2,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,5,238,27,WhiteOrCaucasianAmerican,y,y,n,n,7,3,7,8,6,6,7,,,5,7,9,9,9,10,6,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,6,239,34,WhiteOrCaucasianAmerican,y,y,n,n,6,5,7,6,5,5,6,5,,6,5,9,7,7,5,6,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,7,6,5,2,5,7,7,7,5,5,4,4,4,5,5,4,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,5,5,6,5,8,5,6,7,,5,4,9,8,6,6,4,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
246,m,25,young,WhiteOrCaucasianAmerican,Y,Biotechnology,science,41476,low,New York,NorthAmerica,Y,9,9,242,26,LatinoOrHispanicAmerican,n,y,y,y,7,5,6,6,8,7,7,7,5,,4,8,8,6,,,7,8,7,6,6,moderate,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,high,high,high,high,moderate,moderate,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,1,234,22,Other,n,y,n,n,6,6,,1,3,7,5,5,4,4,3,7,9,2,9,,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,2,235,23,WhiteOrCaucasianAmerican,n,y,n,n,7,6,4,3,8,7,7,7,2,3,3,8,7,5,5,2,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,y,n,n,n,3,3,6,7,7,7,5,3,7,3,3,7,7,4,7,3,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,4,237,34,WhiteOrCaucasianAmerican,n,y,n,n,6,6,5,5,5,6,8,5,6,3,6,9,8,6,8,2,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,5,238,27,WhiteOrCaucasianAmerican,n,y,n,n,6,5,6,6,6,7,7,6,5,3,5,8,8,5,7,5,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,6,239,34,WhiteOrCaucasianAmerican,n,y,n,n,7,7,6,7,5,8,6,5,4,7,6,8,8,5,6,7,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,y,y,n,n,7,7,4,2,6,6,4,8,3,4,4,5,5,4,7,3,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,y,y,n,n,5,6,8,6,5,6,5,5,4,3,5,10,10,9,6,7,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
247,m,25,young,AsianOrAsianAmericanOrPacificIslander,N,Environmental Sciences,science,,,China,EastAsia,N,9,9,242,26,LatinoOrHispanicAmerican,n,y,n,n,7,5,2,3,8,6,6,6,3,5,1,7,6,2,2,3,5,10,8,2,4,moderate,moderate,moderate,low,low,low,high,moderate,low,low,moderate,low,low,low,low,low,moderate,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,1,234,22,Other,y,n,n,n,7,4,6,3,5,7,8,6,7,3,5,6,6,8,6,2,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,2,235,23,WhiteOrCaucasianAmerican,n,y,y,y,8,6,7,4,7,8,6,8,6,4,7,6,6,8,7,7,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,6,4,7,7,6,6,9,6,7,4,7,5,6,8,9,6,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,4,237,34,WhiteOrCaucasianAmerican,n,n,y,n,6,4,7,6,6,7,7,6,6,3,7,8,7,6,6,8,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,5,238,27,WhiteOrCaucasianAmerican,n,n,y,n,7,5,8,7,6,8,7,7,6,3,9,8,9,8,9,7,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,6,239,34,WhiteOrCaucasianAmerican,n,n,y,n,6,4,8,4,6,7,8,6,3,4,8,8,7,8,9,6,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,7,6,6,4,6,7,7,8,7,5,5,4,5,7,6,5,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,7,6,7,6,6,7,7,8,7,5,10,6,8,9,7,5,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
248,m,27,old,Other,N,Business,business,49841,high,Southern California,NorthAmerica,Y,9,9,242,26,LatinoOrHispanicAmerican,n,y,y,y,8,5,7,6,8,7,7,6,6,5,5,3,6,7,10,3,5,6,8,8,8,moderate,low,high,moderate,low,low,high,high,high,low,moderate,moderate,moderate,low,moderate,moderate,low,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,1,234,22,Other,y,y,n,n,9,8,7,5,9,9,8,9,7,9,4,8,7,8,9,8,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,2,235,23,WhiteOrCaucasianAmerican,n,y,n,n,9,8,2,2,9,8,9,9,6,7,2,5,5,2,5,2,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,7,6,5,6,9,9,9,6,7,5,4,7,7,5,9,4,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,4,237,34,WhiteOrCaucasianAmerican,n,n,n,n,2,6,2,0,6,9,8,7,8,6,3,7,8,4,3,2,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,5,238,27,WhiteOrCaucasianAmerican,n,y,n,n,9,8,7,6,9,9,8,9,8,9,6,8,9,8,10,6,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,6,239,34,WhiteOrCaucasianAmerican,n,n,n,n,6,4,6,7,6,7,6,5,5,5,6,8,8,6,8,5,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,9,6,6,3,8,9,8,10,9,10,5,5,6,5,7,6,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,8,7,6,6,2,9,7,9,9,9,5,8,9,6,10,5,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
249,m,33,oldest,Other,N,Finance,business,,,Chile,SouthAmerica,N,9,9,242,26,LatinoOrHispanicAmerican,n,y,n,n,9,7,4,5,9,8,9,9,7,8,3,5,,6,10,,7,9,10,7,7,moderate,high,low,high,moderate,moderate,low,low,moderate,high,high,low,moderate,high,low,moderate,low,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,1,234,22,Other,y,n,y,n,5,6,5,3,5,10,6,7,7,4,7,5,8,5,8,7,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,2,235,23,WhiteOrCaucasianAmerican,n,y,n,n,9,9,5,4,9,10,7,9,7,7,3,7,7,6,9,5,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,4,6,7,8,3,8,5,4,4,4,7,6,7,6,7,8,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,4,237,34,WhiteOrCaucasianAmerican,n,y,y,y,6,9,8,9,6,10,8,7,7,6,6,8,10,8,10,9,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,5,238,27,WhiteOrCaucasianAmerican,n,y,y,y,8,9,9,8,8,8,8,9,7,8,9,8,9,9,10,10,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,6,239,34,WhiteOrCaucasianAmerican,n,n,y,n,5,9,7,5,5,8,7,6,6,5,7,8,9,7,8,7,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,7,10,6,5,6,7,7,8,9,7,7,5,5,6,5,7,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,8,9,8,7,8,10,8,8,8,8,8,6,10,9,10,9,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
250,m,25,young,Other,N,Classics,humanities,,,India,SouthAsia,N,9,9,242,26,LatinoOrHispanicAmerican,n,y,y,y,7,9,7,6,7,8,7,8,7,8,7,7,7,6,9,7,10,9,10,9,10,moderate,moderate,high,high,high,high,moderate,low,low,high,low,high,high,high,high,moderate,moderate,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,1,234,22,Other,y,n,y,n,7,4,6,4,8,8,8,6,9,,5,8,7,4,,5,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,2,235,23,WhiteOrCaucasianAmerican,n,y,n,n,8,8,5,6,8,9,8,8,8,,5,9,8,7,8,5,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,3,236,24,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,3,6,7,7,4,8,7,3,8,,5,6,6,7,5,5,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,4,237,34,WhiteOrCaucasianAmerican,n,n,n,n,6,6,5,4,6,8,8,6,,,2,10,10,5,,,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,5,238,27,WhiteOrCaucasianAmerican,n,n,n,n,5,6,6,6,5,8,7,4,8,8,6,8,8,6,7,6,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,6,239,34,WhiteOrCaucasianAmerican,n,n,n,n,7,6,6,6,7,8,8,6,6,,5,7,8,6,6,7,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,7,240,26,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,5,6,5,2,7,8,7,5,8,,5,5,5,4,4,3,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,8,241,29,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,7,5,6,4,7,8,7,6,7,,7,7,9,6,8,5,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
251,m,33,oldest,Other,N,Philosophy,humanities,,,Israel,MiddleEast,N,9,9,242,26,LatinoOrHispanicAmerican,n,y,y,y,8,7,6,6,8,9,8,8,8,8,3,6,7,5,3,7,8,10,10,9,9,moderate,moderate,low,low,moderate,high,moderate,high,moderate,high,high,moderate,high,moderate,moderate,low,moderate,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
252,f,28,oldest,LatinoOrHispanicAmerican,N,Political Science,socialscience,,,Mexico,NorthAmerica,N,21,1,273,29,WhiteOrCaucasianAmerican,n,y,n,n,6,8,6,2,6,6,7,6,5,2,4,8,8,7,6,3,9,9,9,9,10,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,high,high,low,high,high,high,high,high,moderate,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
252,f,28,oldest,LatinoOrHispanicAmerican,N,Political Science,socialscience,,,Mexico,NorthAmerica,N,21,2,274,24,LatinoOrHispanicAmerican,y,y,y,y,6,8,9,10,4,5,6,6,6,6,7,9,8,9,8,7,9,9,9,9,10,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,high,high,low,high,high,high,high,high,moderate,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
252,f,28,oldest,LatinoOrHispanicAmerican,N,Political Science,socialscience,,,Mexico,NorthAmerica,N,21,3,275,21,WhiteOrCaucasianAmerican,n,n,y,n,2,4,7,7,7,6,9,4,9,3,7,8,8,6,6,7,9,9,9,9,10,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,high,high,low,high,high,high,high,high,moderate,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
252,f,28,oldest,LatinoOrHispanicAmerican,N,Political Science,socialscience,,,Mexico,NorthAmerica,N,21,4,276,26,WhiteOrCaucasianAmerican,n,n,y,n,3,3,8,7,2,4,5,5,5,1,6,9,8,7,9,8,9,9,9,9,10,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,high,high,low,high,high,high,high,high,moderate,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
252,f,28,oldest,LatinoOrHispanicAmerican,N,Political Science,socialscience,,,Mexico,NorthAmerica,N,21,5,277,25,WhiteOrCaucasianAmerican,n,n,n,n,1,2,6,1,2,1,1,1,9,5,6,8,7,6,,,9,9,9,9,10,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,high,high,low,high,high,high,high,high,moderate,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
